date,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
2022/6/19 16:52,233.8055335,53.59375,2.616803147,0.159323549,0.333851523,84.16775282,75.18076985,84.40390259,77.8669779,60.1149557,57.66243187,38.66654478
2022/6/19 16:55,237.2785254,57.57813,2.69303137,0.159431072,0.391117478,79.99681214,72.63916427,74.55257756,66.95533,57.56288462,56.55025518,39.00627776
2022/6/19 16:58,238.9143768,50.09104846,2.355343436,0.158788784,0.37964776,82.01968679,75.12919385,84.27849088,74.80344925,65.9545447,57.50985855,39.55233329
2022/6/19 17:01,265.115845,61.48438,2.355729265,0.162894123,0.36704356,67.0177342,72.11983897,80.87906192,63.56323734,57.02184008,59.77107454,38.2791196
2022/6/19 17:04,246.6096841,58.61328,2.249144473,0.168741996,0.26226646,76.60539679,74.38369504,69.55419292,75.71733917,60.37180126,55.6571758,38.60463227
2022/6/19 17:07,224.891113,59.9074224,2.370934572,0.166667174,0.351074315,71.62317731,73.39732876,79.33939609,81.25067639,46.8585326,56.42095745,39.09078271
2022/6/19 17:10,220.9563138,57.68555,2.418948718,0.167409381,0.418110984,76.16392892,74.47890538,65.79431242,74.90239797,58.2747648,56.00166421,38.83185778
2022/6/19 17:13,245.6590523,50.99086041,2.340415827,0.15961004,0.366433421,68.7379046,77.70412074,78.90673078,67.50695279,55.19197384,54.99549267,37.48311121
2022/6/19 17:16,232.363159,57.09961,2.437025769,0.17167333,0.324828524,74.73544543,80.39489506,77.72073105,72.64511271,43.23687808,53.79135479,38.43549665
2022/6/19 17:19,234.8967374,36.99031408,2.316467853,0.162448253,0.321908883,76.32922242,78.89837404,76.69846579,58.83319446,59.18497541,55.98675922,40.6854867
2022/6/19 17:22,196.376709,57.24609,3.010496594,0.178507788,0.381247668,65.83913388,81.69091398,80.76909398,77.63179975,59.47186501,54.01503247,40.70674349
2022/6/19 17:25,225.4668185,47.13376682,2.28764134,0.164318296,0.441180429,80.1585284,83.9661476,64.12553391,75.04754147,56.6819811,54.14824687,37.85722733
2022/6/19 17:28,220.284058,44.6933475,2.39251104,0.162381381,0.525298443,77.17732418,83.66412152,81.79572641,67.09378229,53.04602399,58.95023132,36.77444748
2022/6/19 17:31,199.114746,51.79688,2.901141161,0.168487075,0.175994678,76.7782122,80.46729947,73.44860633,72.01663112,58.27898454,56.61119611,40.66275453
2022/6/19 17:34,229.374512,50.35156,2.262449672,0.165559957,0.500285306,78.18584624,78.82406425,77.60499297,74.07680552,63.98032713,50.4913108,39.40526018
2022/6/19 17:37,330.9460476,50.50781,2.40794323,0.159389866,0.357537339,75.12251114,66.88534305,74.68168391,73.09806094,66.82365955,56.05570085,40.66017157
2022/6/19 17:40,237.7737972,53.35938,2.322159915,0.168491392,0.48495752,76.06974472,78.44366574,74.26530907,70.03151681,60.83476441,56.1185569,39.43065577
2022/6/19 17:43,334.4542572,48.15127825,3.110876528,0.166718107,0.496747119,60.7996412,77.28744106,78.98987045,74.355276,54.01190609,57.51250975,38.99237128
2022/6/19 17:46,330.4906777,52.29394302,2.357367268,0.155174678,0.413956625,75.32867266,76.38106064,77.13742779,77.51686982,60.79795932,56.7495563,38.06778123
2022/6/19 17:49,326.4186917,51.48051692,2.260809187,0.174868569,0.352791466,72.92693741,72.95416658,83.65544156,80.14962678,55.06798562,55.59074275,37.81797772
2022/6/19 17:52,280.8009,53.52539,2.068077237,0.160067049,0.356300149,85.49771303,74.00063137,90.59260322,81.41017179,56.43577128,56.89592976,39.36432892
2022/6/19 17:55,229.873047,50.58594,2.159467974,0.157245884,0.361462069,75.36449241,81.34703568,88.17135572,83.96606952,43.88929838,55.10681143,37.55622363
2022/6/19 17:58,236.721558,50.76172,2.032064661,0.158330903,0.404483422,72.34487766,77.23591809,86.87214009,83.81713344,55.72177279,64.05254633,39.15257285
2022/6/19 18:01,234.7437982,53.16406,2.217034022,0.156290231,0.46571327,74.56386751,74.22313147,72.6735695,80.3400156,62.30554231,64.166367,38.5160078
2022/6/19 18:04,223.1482,44.49431336,2.394334242,0.162818149,0.502825975,73.52331678,81.19623821,88.09156491,64.07666586,60.64797558,56.40956524,39.85666913
2022/6/19 18:07,229.000977,50.99609,2.470560704,0.167746575,0.533302441,74.68244343,73.84019506,83.9744886,78.86540937,54.78808733,56.5472306,37.36765153
2022/6/19 18:10,234.0398059,52.39258,2.36244688,0.160466284,0.40892319,49.3347413,78.58736263,81.5231541,78.2970823,61.35498561,53.91586771,40.54356952
2022/6/19 18:13,195.877441,48.3106018,3.104898073,0.163071845,0.533240998,77.90998442,83.31879648,76.8077957,89.9944756,38.17017985,54.33816778,39.70235245
2022/6/19 18:16,216.047852,48.78906,2.547851617,0.15145579,0.237727147,80.5843914,90.14841498,77.13448399,77.17301658,55.96919653,53.53322935,38.66741943
2022/6/19 18:19,325.8748755,50.99609,3.309826703,0.159225582,0.534382504,81.87675242,60.51950911,73.53589314,80.02477083,56.01512223,55.65677901,40.5467026
2022/6/19 18:22,321.8039081,56.4120307,2.460619858,0.15758933,0.532998089,82.04699442,87.73793938,77.60438305,76.07263095,50.00942487,56.01835881,40.5099127
2022/6/19 18:25,311.1825571,53.85742,2.714487261,0.172554459,0.577829244,48.43071838,86.4416567,80.70738257,70.72517549,57.07564344,54.89128493,37.55138458
2022/6/19 18:28,301.8180048,51.66016,2.461362574,0.1692475,0.435996877,84.22342521,87.79697299,85.86897675,81.25540433,51.1903495,56.38908581,40.23449154
2022/6/19 18:31,296.985629,51.79688,2.317694401,0.160453798,0.585263894,84.04372411,81.19165813,73.29957332,78.79121384,49.19364018,55.01544057,38.85125954
2022/6/19 18:34,286.3071806,53.51267906,2.499229348,0.169940145,0.595200797,80.68499325,76.34731469,89.00146771,72.26278898,58.18833851,59.14222123,40.03396335
2022/6/19 18:37,272.1367295,51.38710805,2.376314847,0.162149943,0.596819092,79.12928454,75.65055546,91.66302562,77.199113,38.79853675,54.92486679,39.70391088
2022/6/19 18:40,233.2703575,52.73438,2.261339031,0.175263869,0.256249529,78.69906707,76.73011336,57.01163562,74.07721475,58.13063518,56.5394365,38.5228101
2022/6/19 18:43,248.6777455,55.9668,3.424051168,0.162960933,0.580782957,77.53054877,77.14337651,76.29917458,68.92037506,58.16235457,50.87117566,38.2215517
2022/6/19 18:46,257.6368982,55.61523,2.477185829,0.159911859,0.268561533,76.53463677,80.20913908,91.76533257,72.09476662,55.39211216,49.79597509,38.55953903
2022/6/19 18:49,252.4446811,57.61719,3.205354153,0.167400956,0.574082274,81.60381591,85.35300128,92.02658161,73.69448275,59.38648609,55.97993973,39.13517525
2022/6/19 18:52,246.3639259,55.3125,2.347072895,0.165160244,0.309472786,77.4486836,61.83563827,92.15661228,78.49913113,55.94522769,54.99755754,39.31103904
2022/6/19 18:55,239.3615804,53.56445,2.446131243,0.162244566,0.571159833,74.47497456,88.44291872,96.75158813,83.1776824,52.74624306,58.14310605,39.720286
2022/6/19 18:58,255.649536,55.95703,2.319499712,0.162726776,0.592205479,73.06275114,91.08206474,97.03763002,90.0931103,55.69262771,53.0653701,38.52811714
2022/6/19 19:01,227.5377349,56.55273,2.510490773,0.162717941,0.336982957,74.0733186,79.32884744,98.02632902,87.41574794,54.7797435,51.1587469,39.06100531
2022/6/19 19:04,231.118408,52.81424032,2.37107992,0.161854148,0.377355716,78.81142899,68.8229163,98.47542179,86.37863497,55.8602025,63.13210979,39.28661324
2022/6/19 19:07,233.981934,55.43945,2.43761258,0.162508705,0.582373341,83.5006174,91.24886631,96.89844413,87.48188104,47.95767193,53.45587362,39.67532408
2022/6/19 19:10,217.169556,47.67292352,2.849134919,0.16541434,0.592720846,90.40605006,91.51056108,70.8035889,80.99640671,69.09293799,55.6394755,38.90078469
2022/6/19 19:13,242.953149,54.16992,2.500671425,0.17283129,0.602682184,87.95636812,53.10304911,60.0099947,76.1594031,52.27061031,59.16644357,39.55568024
2022/6/19 19:16,241.328979,54.16016,2.703357119,0.163422803,0.610390974,86.69114723,91.60671789,95.95309221,76.58853767,53.79236388,53.8589467,39.36411981
2022/6/19 19:19,221.902954,54.83398,2.70782375,0.170278584,0.608718135,71.32527716,96.3751333,96.13689997,77.00047069,59.75697225,53.53280489,39.72716258
2022/6/19 19:22,221.0570172,55.61523,2.477728367,0.177022283,0.603971442,87.93331992,96.58388558,97.92212334,80.35838286,54.24254673,56.23096104,39.37936377
2022/6/19 19:25,219.786011,52.70766187,2.362596172,0.163789765,0.355396306,73.03036681,97.48751856,76.0298534,85.39077178,53.17415794,56.44392781,39.55737447
2022/6/19 19:28,241.8122302,56.875,3.06441877,0.16436595,0.626334591,81.36426292,97.822184,97.2962663,88.47124307,62.30932822,56.97784724,38.87268129
2022/6/19 19:31,247.181763,54.81927325,2.418238252,0.163397999,0.211600587,59.1593972,63.06231241,97.81747532,70.06801351,58.10572606,56.11150572,39.37550313
2022/6/19 19:34,220.7026489,54.27734,2.401356294,0.164476572,0.620375499,70.47177568,96.44871294,64.10280763,91.20777873,52.57869769,53.67519444,39.34135374
2022/6/19 19:37,214.682983,53.94531,2.518418952,0.170052758,0.630413857,58.26218813,53.91408042,99.08283574,89.99627874,56.64966132,53.14546741,39.28270391
2022/6/19 19:40,223.0537079,55.98633,2.5242382,0.172386379,0.64703346,76.59470374,95.31970297,65.82445993,91.26611365,47.71849488,53.36370985,37.9144715
2022/6/19 19:43,233.9254192,54.96094,2.781341903,0.173192846,0.614451869,76.95159837,69.70159005,100.7354323,91.38054381,56.85372933,54.55659981,37.95637518
2022/6/19 19:46,230.745728,55.35460618,2.678762019,0.164207826,0.606862976,77.39928203,95.59224713,100.1356517,91.56915956,43.1645582,61.56424118,37.37478972
2022/6/19 19:49,244.691162,55.67383,2.319161036,0.168868445,0.280739185,80.51761193,89.50707693,99.59918124,96.26869241,57.49797899,54.45238161,38.80546583
2022/6/19 19:52,228.3783,54.70703,2.730045679,0.168837433,0.615580779,85.65356018,97.41590393,102.2076318,72.68029758,52.60123266,54.55578992,39.42460004
2022/6/19 19:55,227.9330343,58.8837205,2.604489818,0.163471876,0.624410558,88.77432883,96.90726224,81.51944644,96.54076207,68.0757996,55.29563146,38.52907576
2022/6/19 19:58,242.823364,56.75781,2.770819854,0.171922465,0.094633386,91.44083968,97.222617,101.2732128,97.4163784,64.65870349,57.57636845,38.95958096
2022/6/19 20:01,241.330444,56.43555,2.740792736,0.165113238,0.692155304,91.55435935,98.6403396,102.6002055,97.83149396,56.72465462,53.91310365,39.22781099
2022/6/19 20:04,238.340332,53.82813,2.546551138,0.171677173,0.685759688,91.80533441,100.270231,104.4118162,96.44771598,50.64837478,57.56327939,37.97716082
2022/6/19 20:07,217.669067,56.49832991,2.753092296,0.171857512,0.704190959,91.92548077,99.57540404,63.18482658,69.3512724,52.95029549,56.15140336,38.10919081
2022/6/19 20:10,219.910522,52.66602,2.921839051,0.178156922,0.234231457,96.58441434,70.92800592,100.3051494,95.4654473,46.5570803,55.40779526,39.14666756
2022/6/19 20:13,244.8158,54.49219,2.871877767,0.171888997,0.651080206,96.8450168,99.06521063,99.90814396,95.63338819,52.98782515,53.69079899,37.40532875
2022/6/19 20:16,247.8513256,54.64844,2.786150362,0.165106912,0.561283862,97.798342,101.7180843,67.95227822,97.33247548,36.56587361,58.27582289,39.24598198
2022/6/19 20:19,236.223389,52.8125,2.836179463,0.172514399,0.584755212,98.20707296,100.8161593,100.918528,80.45035016,50.72256611,55.73723845,39.06327451
2022/6/19 20:22,243.1675961,49.99023,2.871284825,0.176661138,0.523806027,96.71298835,101.9754958,102.1769958,96.6634105,54.28372622,61.72984644,38.46477651
2022/6/19 20:34,236.8446,53.38867,2.807722081,0.174178676,0.479133081,95.71487741,103.8850611,71.49672335,97.20593127,50.49121934,54.85962034,38.72237463
2022/6/19 20:37,220.035034,50.9375,2.912933189,0.17468523,0.410883034,95.91684296,99.92383423,110.422492,98.45423125,52.80714215,55.43475644,39.40037812
2022/6/19 20:40,229.5761848,61.69165399,2.836019813,0.173426244,0.271009289,97.70390885,99.46325048,110.209595,100.1113827,50.79252731,53.15321759,39.02553813
2022/6/19 20:43,243.3772543,51.01563,2.796586483,0.174762496,0.445315138,97.10240271,100.3906359,112.5561627,99.54561351,50.78130943,59.71879237,38.41679693
2022/6/19 20:46,220.5332,52.90039,2.826552798,0.177943935,0.423495017,97.57013451,101.7244494,105.5873501,99.04284778,65.06979708,57.37449457,38.84152525
2022/6/19 20:49,251.5937812,57.94130583,2.567413168,0.177399609,0.249533644,98.86943964,109.897674,95.46372873,101.5902499,49.60338075,55.7729846,38.89067168
2022/6/19 20:52,230.1217,43.42970846,2.950875661,0.185562959,0.192228338,57.87380918,85.80027553,98.49347464,78.96676734,52.40954882,57.30762805,39.85040608
2022/6/19 20:55,242.325684,52.30469,2.914350998,0.177615555,0.513981095,100.534553,69.37705458,91.61642994,75.41740157,48.58584243,56.97743548,39.15153865
2022/6/19 20:58,214.8836045,52.26563,2.913573796,0.176550683,0.438073404,99.90127007,109.8773659,87.6637648,100.7067296,49.72006198,55.88262815,39.40055071
2022/6/19 21:01,237.0704349,53.45703,2.878406262,0.177953012,0.447129695,99.37654843,79.82899128,81.4735441,102.193231,46.47618544,58.25408845,39.30948296
2022/6/19 21:04,239.5595513,51.4439274,2.813848545,0.185481466,0.22799222,101.9913602,74.56058586,84.65221774,73.45084673,52.33563271,58.52226108,39.37299709
2022/6/19 21:07,238.468384,53.19336,2.290743742,0.188690287,0.297340839,101.0733205,112.0832959,82.9934697,103.8696858,49.14041307,55.60221816,39.73102166
2022/6/19 21:10,240.955444,53.45703,2.811656142,0.183774337,0.425997669,102.3674226,105.1152452,90.70908877,84.95903135,55.09729344,67.34383706,40.30228594
2022/6/19 21:13,244.069092,52.77344,2.960134935,0.174577463,0.314901214,57.98152396,95.04505366,63.23229028,99.69832147,53.32218443,57.63849812,39.46690205
2022/6/19 21:16,248.176392,58.99320596,2.948937242,0.161960498,0.411474856,104.1930024,98.04183793,83.90710698,99.27233299,58.0770428,58.38393175,39.55012937
2022/6/19 21:19,243.0034166,54.05273,3.009712329,0.163718623,0.338600079,100.1178917,91.26813801,85.05440699,100.4090168,51.49981803,59.09159227,40.50466335
2022/6/19 21:22,219.038818,55.36133,2.885048203,0.172591279,0.378923283,99.70484105,72.7386626,70.37286474,101.3978101,52.08901115,58.42391194,38.56279727
2022/6/19 21:25,238.7978784,48.92508688,2.900467959,0.172771387,0.358972841,100.7029974,87.40367282,82.98664835,109.7417882,59.27923537,57.51914771,40.87271008
2022/6/19 21:28,226.634888,50.09766,3.244083964,0.161440186,0.263247021,101.953295,81.24804802,82.11980602,109.5191404,54.66708217,58.94894607,40.32022885
2022/6/19 21:31,221.777954,62.52976463,2.874347742,0.179743476,0.329171669,110.1843961,84.25811142,75.99016707,63.08352771,50.90969766,58.44724597,39.9087322
2022/6/19 21:34,230.579215,45.39388437,2.929674833,0.173959716,0.298918501,72.47649545,82.63068297,79.48335197,75.46906565,52.07846302,57.1255096,38.89811166
2022/6/19 21:37,220.410034,51.85547,2.858806497,0.174250867,0.154851783,110.0320954,90.48111268,77.93897955,111.9215806,49.66626646,58.31204394,39.71477739
2022/6/19 21:40,249.2349122,52.00195,2.958648865,0.17286991,0.321931849,112.3406763,83.67251314,85.21484545,62.52860331,51.78403544,57.06493504,39.93116464
2022/6/19 21:43,235.227173,54.48242,2.011333026,0.182336704,0.385825219,105.3791553,84.70106796,75.60248114,59.07444436,51.50237609,55.9536122,40.19722298
2022/6/19 21:46,230.868774,50.07813,2.895236616,0.1870625,0.404699977,95.25115025,57.90558822,73.01595308,105.0363858,47.99392041,56.10977897,37.26290988
2022/6/19 21:49,209.823975,52.66602,3.319067817,0.154015272,0.372764198,66.60497039,82.85821326,65.08762084,94.6930163,51.55140551,58.08885544,39.86732219
2022/6/19 21:52,222.9673998,53.20313,2.913564247,0.184138937,0.449776707,98.27060123,74.82001866,75.6484938,97.66329761,46.98429206,57.74092952,39.60875777
2022/6/19 21:55,242.697266,55.21484,2.61558238,0.178240399,0.381316865,66.71633084,81.83963568,70.84122917,91.01935725,55.46367302,59.26849823,39.44566673
2022/6/19 21:58,246.185547,52.82227,2.836110324,0.182257575,0.263898179,91.44438183,75.78762069,72.68722873,86.88304845,59.66408344,60.42816481,40.26412156
2022/6/19 22:01,227.256592,52.1875,2.660500416,0.177453388,0.470822817,87.49743695,79.21635447,80.10182591,52.36109703,54.86039508,65.48260958,40.84305004
2022/6/19 22:04,215.427612,54.49941817,2.525448285,0.174493001,0.462564879,81.31608394,77.56814004,81.72602787,80.68043095,56.13139562,61.09992787,39.36596916
2022/6/19 22:07,197.869385,53.04688,2.393026434,0.177011808,0.438444678,84.44273155,75.28220635,85.55914539,83.84450247,59.74435972,60.7709418,40.65261953
2022/6/19 22:10,241.204468,52.60742,2.220514008,0.167883416,0.580043725,82.80437305,72.86315618,80.39994537,79.15425343,56.72067417,55.59587479,38.7642906
2022/6/19 22:13,238.464966,54.375,3.07064815,0.160589241,0.600939479,71.5434247,72.24386456,79.61159606,82.28308446,56.05506786,63.38220211,39.80234582
2022/6/19 22:16,231.7897067,55.66406,2.180762774,0.169544987,0.604395866,90.5465381,60.28125287,86.86179331,89.87709892,55.29562825,62.54162145,38.89667403
2022/6/19 22:19,224.0199,57.36531294,2.269117181,0.165471718,0.652122083,66.58319958,67.25416099,69.76504481,83.00396845,54.2057787,53.60308347,39.9937345
2022/6/19 22:22,230.1107629,51.2793,2.130705982,0.16720353,0.671912369,83.73440714,75.34581604,86.53082199,84.14284233,56.18800371,50.52453688,39.98143336
2022/6/19 22:25,223.770874,64.81845125,2.085869688,0.168350685,0.584323658,84.84524704,79.8508076,97.72067581,82.20022638,46.75890034,54.33290675,39.901816
2022/6/19 22:28,235.60083,51.52344,1.95822113,0.166916989,0.687407748,68.30271315,81.33213101,99.9438366,74.55929715,51.96900599,55.82472829,40.04261841
2022/6/19 22:31,238.713989,53.7207,1.922612555,0.166561899,0.615222245,82.85900965,85.31069428,100.172566,81.39232072,57.93062076,46.32892003,37.90552446
2022/6/19 22:34,234.978149,53.56445,2.713057735,0.164441287,0.719279588,80.65129497,79.24255426,105.3753949,75.20700465,44.75130124,55.88874803,39.35275612
2022/6/19 22:37,229.5509762,53.04688,2.012463802,0.151496439,0.671379188,81.95376393,86.53875593,107.6774817,78.80566396,57.55657099,50.34669178,39.76145538
2022/6/19 22:40,212.812988,57.53564525,2.407462276,0.174699389,0.664902253,75.8367735,86.20743365,99.08002672,77.22115808,55.29204869,54.16203859,39.55796847
2022/6/19 22:43,226.012329,55.49805,2.164716014,0.160297147,0.622489886,79.3244935,52.11534113,106.099647,74.84149655,44.60959707,53.32594478,38.70030555
2022/6/19 22:46,230.6203826,60.41635634,1.889639191,0.166455119,0.595815384,76.99288645,97.27707104,60.74012642,84.24033365,58.25998024,56.33705161,39.22793626
2022/6/19 22:49,240.703369,51.28906,1.90906761,0.16546798,0.549512568,77.75492561,99.49405637,100.9204105,72.21212347,58.28431754,53.62551826,39.2908665
2022/6/19 22:52,239.3396,53.03711,2.054883021,0.176393057,0.538173114,75.42031155,99.64135867,112.1612002,74.94045984,57.6489298,54.36281695,39.78351756
2022/6/19 22:55,243.570923,52.8125,1.961926575,0.163909616,0.516710744,72.87905262,104.8254288,69.34445982,79.32251253,64.67146758,55.77938391,39.18448157
2022/6/19 22:58,233.483887,51.7988762,4.048092024,0.178372766,0.285914025,73.84827073,107.3490635,106.4918772,82.46812047,61.76027684,69.14721796,39.67329213
2022/6/19 23:01,233.6637433,52.28516,1.860067531,0.181478811,0.529962783,75.47948089,98.73160953,106.4233049,81.13988345,52.95250871,69.71037366,37.33389034
2022/6/19 23:04,234.106445,50.09766,2.125043285,0.170603112,0.533594183,79.93837426,105.9788088,101.8386421,71.92621937,59.67489685,70.34136935,39.46783039
2022/6/19 23:07,235.47522,52.08419616,2.068643799,0.194258262,0.426409143,60.17792141,100.4100578,78.59721355,84.95669675,63.51582,70.02332508,39.93563881
2022/6/19 23:10,245.5180993,55.02542448,2.173071165,0.164254387,0.489194426,81.54182666,111.5985348,98.35425058,78.999275,60.83012297,69.51016927,38.53947402
2022/6/19 23:13,225.887817,51.52344,2.259796649,0.165743962,0.478692972,85.41654026,105.7931314,93.95927286,86.1775519,61.49552985,68.96852834,38.21697936
2022/6/19 23:16,234.604614,47.64928163,3.157157327,0.180150163,0.309386826,71.75453943,53.07639908,93.05346551,86.16857389,53.26665048,68.43755756,36.48709971
2022/6/19 23:19,233.110352,53.82813,2.350597098,0.172091564,0.467708609,79.43267564,106.0330489,91.33270174,84.16203551,55.13536681,68.09693869,39.15768433
2022/6/19 23:22,224.76709,51.77791842,2.425655886,0.163920084,0.43312087,86.69709568,101.2822181,72.8723027,97.28123703,41.79694509,67.35546555,39.5178661
2022/6/19 23:25,242.077637,55.54688,2.336151878,0.157850874,0.377590625,64.66569764,97.99064314,92.53555694,99.68516622,56.11914752,57.64723914,40.00579877
2022/6/19 23:28,224.144409,52.51953,2.67021287,0.176456216,0.353701319,86.39322742,93.50271793,67.23780727,99.68512429,59.1116562,66.44064616,39.89521422
2022/6/19 23:31,220.656738,60.19151144,2.201128577,0.15827138,0.431084418,97.53916076,61.57466,93.61379368,64.55421817,47.73239019,65.79014485,38.85862052
2022/6/19 23:34,238.4600608,57.16691923,2.878021416,0.176718647,0.367611924,99.78029625,92.49644989,85.48354406,104.8190022,75.2118893,65.51850062,41.31240789
2022/6/19 23:37,244.7225422,50.19531,3.025106853,0.170192841,0.291515245,99.95889076,90.793548,91.19451777,76.75740268,42.79837806,65.23580356,38.70563752
2022/6/19 23:40,225.51416,53.35938,3.033496952,0.170823655,0.317133248,105.1482589,92.10051678,89.83419078,107.1311928,77.65619541,65.04583439,36.99740043
2022/6/19 23:43,230.61792,58.00781,2.927209548,0.16837739,0.399680717,80.83844727,93.02831275,88.98077647,98.3309605,58.8686661,64.45928744,39.61751175
2022/6/19 23:46,222.9144947,62.13396042,2.862286211,0.169063944,0.43291818,107.5253373,78.1620866,85.72508866,105.3439643,67.90682038,52.86030603,39.27066322
2022/6/19 23:49,235.601318,55.23438,2.863138464,0.173374844,0.412514428,73.44948052,85.1124534,64.92790436,100.4985744,62.7179376,64.03153404,37.96567034
2022/6/19 23:52,234.979614,57.42188,1.960328617,0.185108946,0.396220269,98.90696619,62.13866913,80.57212998,111.8159508,64.87127358,58.70768327,39.33537594
2022/6/19 23:55,236.223389,58.34008812,2.402871041,0.174869436,0.455080011,105.9851894,67.4480988,78.2692987,105.9193774,57.67797154,59.81509396,39.56790401
2022/6/19 23:58,219.037964,57.57813,3.760144161,0.192165719,0.427185805,100.7200912,90.90810454,78.81783089,105.9798392,67.69439641,63.6657005,39.67978441
2022/6/20 0:01,232.613159,53.06641,3.143152782,0.167714056,0.453590928,111.9540977,89.43752498,74.38503261,101.3912627,64.8799169,63.16812132,39.27901165
2022/6/20 0:04,250.0573339,58.54043247,3.795963116,0.193602279,0.480842678,106.2181769,88.57866826,77.77052654,97.83159727,43.20611061,62.34663822,38.64680208
2022/6/20 0:07,234.604614,48.19962285,3.46731747,0.194694386,0.432742412,77.11226164,71.05144497,82.677525,78.57765225,61.53294848,61.54077706,38.17318254
2022/6/20 0:10,230.248535,57.14206492,3.132411985,0.194470417,0.409829362,106.2565831,85.47311859,85.78328943,93.53591331,63.42222376,59.47224342,39.55460111
2022/6/20 0:13,250.2033619,54.6875,3.203443523,0.193977458,0.444867368,101.6217075,64.46604349,75.76911045,92.72072935,37.96300477,60.26489627,39.99305817
2022/6/20 0:16,228.129272,54.48242,3.065710799,0.194044265,0.311211265,98.18581058,80.15877248,83.81511003,90.6735341,32.82842497,58.93646678,37.86578939
2022/6/20 0:19,223.770874,55.72705368,2.95949804,0.193962219,0.405667057,93.77469776,77.91153753,82.19903323,91.98754823,31.96338843,54.18996824,39.25316906
2022/6/20 0:22,231.990112,54.87305,3.1411918,0.193900035,0.144740618,92.84938251,78.35311571,86.81932287,82.13611302,30.9820705,58.94188507,39.6487898
2022/6/20 0:25,223.646362,55.22461,2.731967988,0.163349519,0.415848839,91.09676861,74.13633129,85.60781598,92.88548478,31.16597166,58.67640022,41.09715616
2022/6/20 0:28,227.5294716,56.7371146,2.877932304,0.193671336,0.331328107,92.3348975,68.08713116,87.34962181,54.65993916,31.85777966,57.59860394,41.33525681
2022/6/20 0:31,219.786011,57.29492,2.531815508,0.193300714,0.341333741,64.77899951,82.37752521,66.60120668,84.57007909,44.96536684,62.9341707,42.33626415
2022/6/20 0:34,228.253784,52.99391897,3.204146866,0.192527506,0.36248487,93.34766201,72.82239766,90.29968283,69.26379084,32.77724106,61.484148,42.16373397
2022/6/20 0:37,236.223389,57.27539,2.675338693,0.174793351,0.395434554,85.27761273,85.44236118,68.15103346,90.25945108,33.38842429,62.20074744,41.29441317
2022/6/20 0:40,227.381592,57.15264993,2.779731319,0.191928304,0.372213769,91.00282998,62.22445,85.22607288,88.96008518,34.4662586,61.403833,41.32263759
2022/6/20 0:43,219.287354,50.99104612,3.021349788,0.157125439,0.349623171,89.6064626,83.20829013,83.28292858,88.19271056,35.58132317,59.72443418,38.44178525
2022/6/20 0:46,224.642578,59.92188,2.711085648,0.19072785,0.358586266,88.76982053,81.9996998,86.96868639,84.58789785,36.59624461,57.86420319,41.30728294
2022/6/20 0:49,217.295044,48.14244316,2.924349006,0.189879757,0.420183176,85.52071127,66.02316937,83.06593041,79.61174036,37.11555927,58.61690131,40.8202046
2022/6/20 0:52,232.3383304,57.28516,2.360119541,0.188858577,0.319155903,63.50196133,86.34088569,60.0090631,73.89955211,37.38050102,55.05089674,41.54940483
2022/6/20 0:55,216.422852,46.0620843,2.085346219,0.187881969,0.301471353,80.33706075,84.9493138,78.68295705,77.35165263,21.47037556,58.47755269,41.90677025
2022/6/20 0:58,220.5332,54.29688,2.565863818,0.186812778,0.278126625,78.05818788,69.44326589,54.10262338,78.21625461,30.51355679,56.28667589,41.76030692
2022/6/20 1:01,227.257568,58.85742,2.221579056,0.154204617,0.210595349,78.61318935,62.20894366,82.82786079,73.42286628,53.06808433,59.29835011,39.15917245
2022/6/20 1:04,228.004761,59.46289,3.085884507,0.18575155,0.275368816,60.82815875,86.87762501,76.19637584,81.58340828,37.67151443,57.40515239,37.28652591
2022/6/20 1:07,225.6181714,58.04688,2.411434252,0.183909485,0.279494935,66.29734774,89.73942377,78.54226585,84.87914214,49.99898666,63.21273425,41.63669978
2022/6/20 1:10,227.133057,56.26953,2.693101928,0.182328932,0.289124258,74.20146814,84.55069703,80.60893451,82.95876307,37.86407293,56.40005504,40.66971989
2022/6/20 1:13,241.8914301,56.85547,2.732133698,0.179920905,0.28020937,82.46361987,53.58533454,79.02603764,81.37875842,40.87291217,56.45317681,40.96427566
2022/6/20 1:16,233.4834,59.0332,2.728481259,0.160871933,0.27403171,85.57831567,82.81716879,75.83793799,86.00144345,38.43806498,53.09767539,41.54287752
2022/6/20 1:19,238.340332,52.70073991,3.478327313,0.177366235,0.268478882,83.5348239,86.52261057,77.8036645,84.90834845,39.31028504,59.15810123,40.02087057
2022/6/20 1:22,230.492432,58.61328,2.413520351,0.156219032,0.266745608,71.78016261,79.46807572,75.17905087,86.53950014,54.55005454,58.21945173,38.51690554
2022/6/20 1:25,227.754761,58.125,2.802008266,0.195427177,0.251815534,82.04822442,70.58602961,73.6301206,89.52255095,40.0436231,55.47374685,39.21664314
2022/6/20 1:28,224.641968,57.45429018,3.058287372,0.206936921,0.266125646,86.58528727,82.85641046,72.21586677,84.56411819,41.345827,56.83379234,39.891734
2022/6/20 1:31,232.114136,56.04492,2.194742997,0.208598853,0.251244988,80.18203548,54.05294206,71.63402572,82.39205285,61.90819409,56.06901126,39.7283414
